trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
27,21683373,Not PM,,,,,,,,,
27,21684285,Not PM,,,,,,,,,
27,21698197,Not PM,,,,,,,,,
27,21699781,Not PM,,,,,,,,,
27,21701927,Not PM,,,,,,,,,
27,21705950,Not PM,,,,,,,,,
27,21724579,Not PM,,,,,,,,,
27,21764706,Not PM,,,,,,,,,
27,21862683,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,21894049,Not PM,,,,,,,,,
27,21894434,Not PM,,,,,,,,,
27,21896780,Not PM,,,,,,,,,
27,21924695,Not PM,,,,,,,,,
27,21983937,Not PM,,,,,,,,,
27,21992816,Not PM,,,,,,,,,
27,21996748,Not PM,,,,,,,,,
27,21999129,Not PM,,,,,,,,,
27,22052106,Not PM,,,,,,,,,
27,22055585,Not PM,,,,,,,,,
27,22064341,Not PM,,,,,,,,,
27,22112488,Not PM,,,,,,,,,
27,22113502,Not PM,,,,,,,,,
27,22128300,Human PM,Exact,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,22135126,Not PM,,,,,,,,,
27,22140652,Not PM,,,,,,,,,
27,22166829,Not PM,,,,,,,,,
27,22167000,Not PM,,,,,,,,,
27,22190076,Not PM,,,,,,,,,
27,22208613,Not PM,,,,,,,,,
27,22208614,Not PM,,,,,,,,,
27,22208615,Not PM,,,,,,,,,
27,22232209,Not PM,,,,,,,,,
27,22251937,Not PM,,,,,,,,,
27,22261536,Not PM,,,,,,,,,
27,22267755,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,22299208,Not PM,,,,,,,,,
27,22307873,Not PM,,,,,,,,,
27,22310974,Human PM,More General,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,22314188,Not PM,,,,,,,,,
27,22367918,Not PM,,,,,,,,,
27,22377565,Not PM,,,,,,,,,
27,22393783,Not PM,,,,,,,,,
27,22406589,Not PM,,,,,,,,,
27,22406591,Not PM,,,,,,,,,
27,22422663,Not PM,,,,,,,,,
27,22426593,Not PM,,,,,,,,,
27,22443181,Not PM,,,,,,,,,
27,22455846,Not PM,,,,,,,,,
27,22458520,Not PM,,,,,,,,,
27,22493246,Not PM,,,,,,,,,
27,22493386,Not PM,,,,,,,,,
27,22549877,Animal PM,Exact,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,22565310,Not PM,,,,,,,,,
27,22568538,Not PM,,,,,,,,,
27,22609129,Not PM,,,,,,,,,
27,22665051,Not PM,,,,,,,,,
27,22666717,Not PM,,,,,,,,,
27,22690261,Not PM,,,,,,,,,
27,22699205,Animal PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,22706243,Not PM,,,,,,,,,
27,22722144,Not PM,,,,,,,,,
27,22745110,Not PM,,,,,,,,,
27,22759592,Not PM,,,,,,,,,
27,22773551,Not PM,,,,,,,,,
27,22797009,Not PM,,,,,,,,,
27,22797387,Not PM,,,,,,,,,
27,22826390,Not PM,,,,,,,,,
27,22886659,Not PM,,,,,,,,,
27,22889459,Not PM,,,,,,,,,
27,22896695,Not PM,,,,,,,,,
27,22945650,Not PM,,,,,,,,,
27,22975374,Not PM,,,,,,,,,
27,22982652,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,22991414,Human PM,Exact,Exact,KRAS,Exact,TP53,,,Matches,Not Discussed
27,23008087,Not PM,,,,,,,,,
27,23019409,Not PM,,,,,,,,,
27,23071490,Not PM,,,,,,,,,
27,23077687,Not PM,,,,,,,,,
27,23085856,Not PM,,,,,,,,,
27,23088623,Not PM,,,,,,,,,
27,23090763,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,23112547,Not PM,,,,,,,,,
27,23124112,Not PM,,,,,,,,,
27,23124118,Not PM,,,,,,,,,
27,23157740,Not PM,,,,,,,,,
27,23168175,Not PM,,,,,,,,,
27,23174662,Not PM,,,,,,,,,
27,23208496,Not PM,,,,,,,,,
27,23219661,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Matches,Not Discussed
27,23226501,Not PM,,,,,,,,,
27,23226563,Not PM,,,,,,,,,
27,23242438,Human PM,Not Disease,Missing Gene,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23302376,Not PM,,,,,,,,,
27,23308056,Not PM,,,,,,,,,
27,23335286,Not PM,,,,,,,,,
27,23344532,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,23345604,Not PM,,,,,,,,,
27,23361300,Not PM,,,,,,,,,
27,23379413,Not PM,,,,,,,,,
27,23384419,Not PM,,,,,,,,,
27,23388101,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,23393166,Not PM,,,,,,,,,
27,23393682,Human PM,Exact,Exact,KRAS,Exact,TP53,,,Not Discussed,Excludes
27,23416985,Not PM,,,,,,,,,
27,23425895,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23426957,Not PM,,,,,,,,,
27,23426962,Not PM,,,,,,,,,
27,23435671,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23456389,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Matches,Matches
27,23462326,Not PM,,,,,,,,,
27,23470568,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,23474551,Not PM,,,,,,,,,
27,23495083,Not PM,,,,,,,,,
27,23498145,Not PM,,,,,,,,,
27,23518243,Not PM,,,,,,,,,
27,23526491,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23531339,Not PM,,,,,,,,,
27,23532108,Not PM,,,,,,,,,
27,23558076,Not PM,,,,,,,,,
27,23565280,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23578383,Not PM,,,,,,,,,
27,23590467,Animal PM,Exact,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,23599154,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23645722,Not PM,,,,,,,,,
27,23658460,Not PM,,,,,,,,,
27,23682805,Not PM,,,,,,,,,
27,23689354,Not PM,,,,,,,,,
27,23703846,Not PM,,,,,,,,,
27,23712558,Not PM,,,,,,,,,
27,23714252,Not PM,,,,,,,,,
27,23718921,Not PM,,,,,,,,,
27,23719586,Not PM,,,,,,,,,
27,23719599,Not PM,,,,,,,,,
27,23730523,Not PM,,,,,,,,,
27,23741071,Not PM,,,,,,,,,
27,23749528,Not PM,,,,,,,,,
27,23752186,Not PM,,,,,,,,,
27,23827517,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23846924,Not PM,,,,,,,,,
27,23846936,Not PM,,,,,,,,,
27,23887057,Not PM,,,,,,,,,
27,23887294,Not PM,,,,,,,,,
27,23893923,Not PM,,,,,,,,,
27,23896244,Not PM,,,,,,,,,
27,23912084,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,23918833,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23934321,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23936455,Not PM,,,,,,,,,
27,23943799,Animal PM,Not Disease,Missing Gene,KRAS,Exact,TP53,,,Excludes,Excludes
27,23948969,Not PM,,,,,,,,,
27,23958541,Not PM,,,,,,,,,
27,23965232,Not PM,,,,,,,,,
27,23975591,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,23977762,Not PM,,,,,,,,,
27,23978330,Not PM,,,,,,,,,
27,23983135,Not PM,,,,,,,,,
27,23999170,Not PM,,,,,,,,,
27,24021343,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,24028894,Not PM,,,,,,,,,
27,24029707,Not PM,,,,,,,,,
27,24037752,Not PM,,,,,,,,,
27,24039366,Not PM,,,,,,,,,
27,24062691,Not PM,,,,,,,,,
27,24067880,Not PM,,,,,,,,,
27,24075515,Animal PM,Exact,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,24091499,Not PM,,,,,,,,,
27,24119562,Not PM,,,,,,,,,
27,24139521,Not PM,,,,,,,,,
27,24152947,Not PM,,,,,,,,,
27,24169260,Not PM,,,,,,,,,
27,24189457,Not PM,,,,,,,,,
27,24247204,Human PM,Exact,Missing Variant,KRAS,Exact,TP53,,,Matches,Not Discussed
27,24278292,Animal PM,Exact,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,24279718,Not PM,,,,,,,,,
27,24280502,Not PM,,,,,,,,,
27,24305049,Not PM,,,,,,,,,
27,24356563,Not PM,,,,,,,,,
27,24377583,Not PM,,,,,,,,,
27,24398677,Not PM,,,,,,,,,
27,24419411,Not PM,,,,,,,,,
27,24457620,Not PM,,,,,,,,,
27,24469904,Not PM,,,,,,,,,
27,24470207,Not PM,,,,,,,,,
27,24471965,Not PM,,,,,,,,,
27,24471969,Not PM,,,,,,,,,
27,24471970,Not PM,,,,,,,,,
27,24471971,Not PM,,,,,,,,,
27,24471972,Not PM,,,,,,,,,
27,24510990,Not PM,,,,,,,,,
27,24523592,Not PM,,,,,,,,,
27,24532422,Not PM,,,,,,,,,
27,24590827,Human PM,Not Disease,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,24607504,Animal PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,24618429,Not PM,,,,,,,,,
27,24618431,Not PM,,,,,,,,,
27,24625091,Not PM,,,,,,,,,
27,24629489,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,24631947,Not PM,,,,,,,,,
27,24677579,Not PM,,,,,,,,,
27,24681874,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Matches,Not Discussed
27,24683262,Not PM,,,,,,,,,
27,24683721,Not PM,,,,,,,,,
27,24683722,Not PM,,,,,,,,,
27,24693896,Not PM,,,,,,,,,
27,24705333,Not PM,,,,,,,,,
27,24717934,Human PM,Exact,Exact,KRAS,Missing Variant,TP53,,,Not Discussed,Not Discussed
27,24728654,Not PM,,,,,,,,,
27,24733862,Not PM,,,,,,,,,
27,24755884,Not PM,,,,,,,,,
27,24798941,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,24803537,Not PM,,,,,,,,,
27,24821835,Not PM,,,,,,,,,
27,24835218,Human PM,Not Disease,Missing Gene,KRAS,Exact,TP53,,,Excludes,Excludes
27,24850902,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,24861525,Not PM,,,,,,,,,
27,24875860,Animal PM,More Specific,Missing Gene,KRAS,Exact,TP53,,,Excludes,Excludes
27,24878567,Not PM,,,,,,,,,
27,24915778,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,24938521,Not PM,,,,,,,,,
27,24946815,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,24957073,Human PM,Not Disease,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,24982390,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,24998203,Not PM,,,,,,,,,
27,25030776,Not PM,,,,,,,,,
27,25042889,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,25050737,Animal PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,25051409,Not PM,,,,,,,,,
27,25054035,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,25076326,Not PM,,,,,,,,,
27,25076327,Not PM,,,,,,,,,
27,25081901,Human PM,Not Disease,Different Variant,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25089113,Not PM,,,,,,,,,
27,25091851,Not PM,,,,,,,,,
27,25100122,Not PM,,,,,,,,,
27,25100345,Not PM,,,,,,,,,
27,25104544,Not PM,,,,,,,,,
27,25119024,Not PM,,,,,,,,,
27,25127677,Not PM,,,,,,,,,
27,25129367,Human PM,Not Disease,Different Variant,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25137394,Not PM,,,,,,,,,
27,25152579,Not PM,,,,,,,,,
27,25152585,Not PM,,,,,,,,,
27,25167989,Not PM,,,,,,,,,
27,25210493,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,25216706,Not PM,,,,,,,,,
27,25220666,Not PM,,,,,,,,,
27,25250570,Not PM,,,,,,,,,
27,25252602,Not PM,,,,,,,,,
27,25278593,Not PM,,,,,,,,,
27,25288236,Not PM,,,,,,,,,
27,25306215,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,25311384,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,25337237,Not PM,,,,,,,,,
27,25337648,Not PM,,,,,,,,,
27,25339812,Not PM,,,,,,,,,
27,25355928,Not PM,,,,,,,,,
27,25360865,Not PM,,,,,,,,,
27,25364516,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,25380065,Not PM,,,,,,,,,
27,25394415,Not PM,,,,,,,,,
27,25427437,Not PM,,,,,,,,,
27,25454978,Not PM,,,,,,,,,
27,25479586,Not PM,,,,,,,,,
27,25481712,Not PM,,,,,,,,,
27,25492104,Human PM,Exact,Missing Gene,KRAS,Missing Gene,TP53,,,Matches,Not Discussed
27,25499080,Not PM,,,,,,,,,
27,25500542,Not PM,,,,,,,,,
27,25513781,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Not Discussed
27,25560641,Not PM,,,,,,,,,
27,25594743,Not PM,,,,,,,,,
27,25601637,Not PM,,,,,,,,,
27,25623214,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25629611,Not PM,,,,,,,,,
27,25665947,Not PM,,,,,,,,,
27,25670260,Not PM,,,,,,,,,
27,25683115,Not PM,,,,,,,,,
27,25686370,Not PM,,,,,,,,,
27,25687883,Human PM,Exact,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,25691283,Not PM,,,,,,,,,
27,25714017,Not PM,,,,,,,,,
27,25724428,Not PM,,,,,,,,,
27,25726059,Not PM,,,,,,,,,
27,25748236,Animal PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,25781862,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25785139,Not PM,,,,,,,,,
27,25787829,Not PM,,,,,,,,,
27,25795132,Not PM,,,,,,,,,
27,25839701,Not PM,,,,,,,,,
27,25843002,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25855536,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25875420,Not PM,,,,,,,,,
27,25890497,Not PM,,,,,,,,,
27,25896973,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,25905586,Not PM,,,,,,,,,
27,25907619,Not PM,,,,,,,,,
27,25911935,Not PM,,,,,,,,,
27,25918279,Not PM,,,,,,,,,
27,25926253,Not PM,,,,,,,,,
27,25956913,Not PM,,,,,,,,,
27,25964528,Not PM,,,,,,,,,
27,26059825,Not PM,,,,,,,,,
27,26077593,Not PM,,,,,,,,,
27,26091808,Human PM,Exact,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,26110582,Not PM,,,,,,,,,
27,26111977,Not PM,,,,,,,,,
27,26137023,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,26151762,Not PM,,,,,,,,,
27,26158412,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,26160192,Not PM,,,,,,,,,
27,26160836,Not PM,,,,,,,,,
27,26161927,Not PM,,,,,,,,,
27,26174103,Not PM,,,,,,,,,
27,26182152,Not PM,,,,,,,,,
27,26185420,Human PM,Exact,Exact,KRAS,Missing Variant,TP53,,,Not Discussed,Not Discussed
27,26226899,Not PM,,,,,,,,,
27,26226909,Not PM,,,,,,,,,
27,26232255,Not PM,,,,,,,,,
27,26252527,Not PM,,,,,,,,,
27,26253016,Not PM,,,,,,,,,
27,26259238,Not PM,,,,,,,,,
27,26272063,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,26285815,Not PM,,,,,,,,,
27,26350096,Animal PM,More General,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,26378065,Not PM,,,,,,,,,
27,26397140,Not PM,,,,,,,,,
27,26408346,Animal PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,26419361,Not PM,,,,,,,,,
27,26434631,Not PM,,,,,,,,,
27,26438692,Animal PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,26438693,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,26445094,Not PM,,,,,,,,,
27,26452035,Not PM,,,,,,,,,
27,26452271,Not PM,,,,,,,,,
27,26471290,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,26474433,Not PM,,,,,,,,,
27,26477306,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,26486077,Not PM,,,,,,,,,
27,26498594,Not PM,,,,,,,,,
27,26501191,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,26504042,Not PM,,,,,,,,,
27,26542590,Not PM,,,,,,,,,
27,26592447,Not PM,,,,,,,,,
27,26601720,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Excludes,Excludes
27,26616862,Not PM,,,,,,,,,
27,26622749,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,26626780,Not PM,,,,,,,,,
27,26626790,Not PM,,,,,,,,,
27,26626795,Not PM,,,,,,,,,
27,26646269,Not PM,,,,,,,,,
27,26669280,Not PM,,,,,,,,,
27,26684803,Not PM,,,,,,,,,
27,26704357,Not PM,,,,,,,,,
27,26709759,Not PM,,,,,,,,,
27,26718964,Not PM,,,,,,,,,
27,26735353,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,2674856,Not PM,,,,,,,,,
27,26753987,Not PM,,,,,,,,,
27,26754455,Not PM,,,,,,,,,
27,26771140,Not PM,,,,,,,,,
27,26775593,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,26808421,Not PM,,,,,,,,,
27,26830752,Not PM,,,,,,,,,
27,26861459,Not PM,,,,,,,,,
27,26862486,Not PM,,,,,,,,,
27,26883357,Not PM,,,,,,,,,
27,26884312,Not PM,,,,,,,,,
27,26893723,Human PM,Not Disease,Missing Gene,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,26898792,Not PM,,,,,,,,,
27,26902163,Not PM,,,,,,,,,
27,26915801,Not PM,,,,,,,,,
27,26929329,Not PM,,,,,,,,,
27,26940582,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,26956004,Not PM,,,,,,,,,
27,26967456,Not PM,,,,,,,,,
27,27010960,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,27020606,Not PM,,,,,,,,,
27,27039845,Not PM,,,,,,,,,
27,27058911,Not PM,,,,,,,,,
27,27089513,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,27101576,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Matches,Not Discussed
27,27102149,Not PM,,,,,,,,,
27,27102293,Human PM,More General,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,27121414,Not PM,,,,,,,,,
27,27130234,Not PM,,,,,,,,,
27,27140876,Not PM,,,,,,,,,
27,27145964,Not PM,,,,,,,,,
27,27158978,Not PM,,,,,,,,,
27,27182622,Not PM,,,,,,,,,
27,27183870,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,27203738,Not PM,,,,,,,,,
27,27215184,Not PM,,,,,,,,,
27,27245608,Not PM,,,,,,,,,
27,27248473,Not PM,,,,,,,,,
27,27256393,Human PM,More Specific,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,27281208,Animal PM,Not Disease,Missing Gene,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,27290644,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,27322698,Not PM,,,,,,,,,
27,27329725,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,27371108,Not PM,,,,,,,,,
27,27438564,Not PM,,,,,,,,,
27,27454293,Not PM,,,,,,,,,
27,27454298,Not PM,,,,,,,,,
27,27461834,Human PM,More Specific,Different Variant,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,27468883,Not PM,,,,,,,,,
27,27486332,Not PM,,,,,,,,,
27,27506299,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,27512631,Not PM,,,,,,,,,
27,27514406,Animal PM,Not Disease,Missing Variant,KRAS,Exact,TP53,,,Excludes,Excludes
27,27517148,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,27517152,Not PM,,,,,,,,,
27,27518460,Not PM,,,,,,,,,
27,27541609,Not PM,,,,,,,,,
27,27565922,Human PM,Not Disease,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,27573925,Not PM,,,,,,,,,
27,27578530,Not PM,,,,,,,,,
27,27595930,Not PM,,,,,,,,,
27,27597273,Human PM,Not Disease,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,27613577,Not PM,,,,,,,,,
27,27646934,Not PM,,,,,,,,,
27,27647802,Not PM,,,,,,,,,
27,27702896,Not PM,,,,,,,,,
27,27739365,Human PM,More General,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,27765914,Not PM,,,,,,,,,
27,27795727,Not PM,,,,,,,,,
27,27835861,Not PM,,,,,,,,,
27,27841037,Not PM,,,,,,,,,
27,27864333,Not PM,,,,,,,,,
27,27865273,Human PM,More General,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,27865459,Human PM,More Specific,Exact,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,2895917,Not PM,,,,,,,,,
27,2986619,Not PM,,,,,,,,,
27,3009377,Not PM,,,,,,,,,
27,3013149,Not PM,,,,,,,,,
27,3033632,Not PM,,,,,,,,,
27,3041878,Not PM,,,,,,,,,
27,3047672,Not PM,,,,,,,,,
27,3285294,Not PM,,,,,,,,,
27,3343036,Not PM,,,,,,,,,
27,3780986,Not PM,,,,,,,,,
27,3820603,Not PM,,,,,,,,,
27,3828965,Not PM,,,,,,,,,
27,3932275,Not PM,,,,,,,,,
27,6823569,Not PM,,,,,,,,,
27,6887529,Not PM,,,,,,,,,
27,7242845,Not PM,,,,,,,,,
27,7497464,Not PM,,,,,,,,,
27,7585621,Not PM,,,,,,,,,
27,7630068,Not PM,,,,,,,,,
27,7633664,Not PM,,,,,,,,,
27,7642971,Not PM,,,,,,,,,
27,7730141,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,7797131,Not PM,,,,,,,,,
27,7805165,Not PM,,,,,,,,,
27,7874757,Not PM,,,,,,,,,
27,7902444,Not PM,,,,,,,,,
27,7956694,Not PM,,,,,,,,,
27,8168108,Not PM,,,,,,,,,
27,8178941,Not PM,,,,,,,,,
27,8194712,Not PM,,,,,,,,,
27,8236177,Not PM,,,,,,,,,
27,8266866,Not PM,,,,,,,,,
27,8311114,Not PM,,,,,,,,,
27,8351481,Not PM,,,,,,,,,
27,8394513,Not PM,,,,,,,,,
27,8495407,Not PM,,,,,,,,,
27,8522124,Not PM,,,,,,,,,
27,8569192,Not PM,,,,,,,,,
27,8745475,Not PM,,,,,,,,,
27,8829627,Not PM,,,,,,,,,
27,8863680,Not PM,,,,,,,,,
27,8913725,Not PM,,,,,,,,,
27,8927612,Not PM,,,,,,,,,
27,8950667,Not PM,,,,,,,,,
27,9013836,Not PM,,,,,,,,,
27,9038605,Not PM,,,,,,,,,
27,9042254,Not PM,,,,,,,,,
27,9100457,Not PM,,,,,,,,,
27,9159048,Not PM,,,,,,,,,
27,9193189,Not PM,,,,,,,,,
27,9209954,Human PM,Exact,Exact,KRAS,Exact,TP53,,,Matches,Not Discussed
27,9239407,Not PM,,,,,,,,,
27,9241070,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,9500216,Not PM,,,,,,,,,
27,9598801,Not PM,,,,,,,,,
27,9646028,Not PM,,,,,,,,,
27,9658319,Not PM,,,,,,,,,
27,9671955,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,9706410,Not PM,,,,,,,,,
27,9723023,Not PM,,,,,,,,,
27,9767968,Not PM,,,,,,,,,
27,9820739,Not PM,,,,,,,,,
27,9850029,Not PM,,,,,,,,,
27,9873951,Not PM,,,,,,,,,
27,9880771,Not PM,,,,,,,,,
27,9888666,Human PM,Exact,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,AACR_2012-1829,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,AACR_2012-4167,Human PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,AACR_2012-851,Not PM,,,,,,,,,
27,AACR_2013-1076,Animal PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,AACR_2013-2740,Not PM,,,,,,,,,
27,AACR_2013-2741,Not PM,,,,,,,,,
27,AACR_2013-2779,Not PM,,,,,,,,,
27,AACR_2013-798,Not PM,,,,,,,,,
27,AACR_2013-812,Not PM,,,,,,,,,
27,AACR_2014-2714,Human PM,More Specific,Missing Gene,KRAS,Exact,TP53,,,Not Discussed,Not Discussed
27,AACR_2014-2781,Not PM,,,,,,,,,
27,AACR_2014-2866,Not PM,,,,,,,,,
27,AACR_2014-4455,Not PM,,,,,,,,,
27,AACR_2014-4497,Animal PM,More Specific,Exact,KRAS,Missing Gene,TP53,,,Excludes,Excludes
27,AACR_2014-4847,Not PM,,,,,,,,,
27,AACR_2014-5590,Not PM,,,,,,,,,
27,AACR_2014-66,Not PM,,,,,,,,,
27,AACR_2015-2537,Not PM,,,,,,,,,
27,AACR_2015-4002,Not PM,,,,,,,,,
27,AACR_2015-4688,Not PM,,,,,,,,,
27,AACR_2015-4741,Not PM,,,,,,,,,
27,AACR_2015-5055,Not PM,,,,,,,,,
27,AACR_2015-5239,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,AACR_2015-5240,Human PM,Exact,Exact,KRAS,Missing Gene,TP53,,,Not Discussed,Not Discussed
27,AACR_2015-5244,Not PM,,,,,,,,,
27,AACR_2015-539,Not PM,,,,,,,,,
